time,loc,eci,source
2035,KHM,-0.160056197284962,SSP2
2035,KHM,,SSP2
2040,KHM,-0.1381729397915468,SSP2
2040,KHM,,SSP2
2045,KHM,-0.0397170688069691,SSP2
2045,KHM,,SSP2
2050,KHM,-0.1196395156590075,SSP2
2050,KHM,,SSP2
2055,KHM,-0.0403787542863019,SSP2
2055,KHM,,SSP2
2060,KHM,-0.2109516874662513,SSP2
2060,KHM,,SSP2
2065,KHM,-0.1728220266119799,SSP2
2065,KHM,,SSP2
2070,KHM,-0.0775225474753561,SSP2
2070,KHM,,SSP2
2075,KHM,-0.0471018437761671,SSP2
2075,KHM,,SSP2
2080,KHM,-0.0636657284946419,SSP2
2080,KHM,,SSP2
2085,KHM,-0.0739694745311719,SSP2
2085,KHM,,SSP2
2090,KHM,-0.1234057583404459,SSP2
2090,KHM,,SSP2
2095,KHM,-0.1642554812215934,SSP2
2095,KHM,,SSP2
2100,KHM,-0.1775227663333817,SSP2
2100,KHM,,SSP2
2012,KIR,-1.4717905936722475,BACI
2012,KIR,,BACI
2013,KIR,-1.7793888341210458,BACI
2013,KIR,,BACI
2014,KIR,-1.0515264376921565,BACI
2014,KIR,,BACI
2015,KIR,-1.4434557102827563,BACI
2015,KIR,,BACI
2016,KIR,-1.0453633432282048,BACI
2016,KIR,,BACI
2017,KIR,-1.677916503738376,BACI
2017,KIR,,BACI
2018,KIR,-1.933674135469579,BACI
2018,KIR,,BACI
2019,KIR,-1.9347828862400205,BACI
2019,KIR,,BACI
2020,KIR,-1.7023207193767365,BACI
2020,KIR,,BACI
2021,KIR,-1.9626839954869135,BACI
2021,KIR,,BACI
2022,KIR,-1.700250740395166,BACI
2022,KIR,,BACI
2023,KIR,-1.849607068631648,BACI
2023,KIR,,BACI
2024,KIR,-1.8699087914685593,BACI
2024,KIR,,BACI
2012,KNA,-1.4442917339994228,BACI
2012,KNA,,BACI
2013,KNA,-1.513984961449773,BACI
2013,KNA,,BACI
2014,KNA,-1.42493033486491,BACI
2014,KNA,,BACI
2015,KNA,-1.5183284732220046,BACI
2015,KNA,,BACI
2016,KNA,-1.483807812604472,BACI
2016,KNA,,BACI
2017,KNA,-1.5726886355827447,BACI
2017,KNA,,BACI
2018,KNA,-1.5119803376516916,BACI
2018,KNA,,BACI
2019,KNA,-1.6108323102336342,BACI
2019,KNA,,BACI
2020,KNA,-1.5096573821693788,BACI
2020,KNA,,BACI
2021,KNA,-1.3014605951886835,BACI
2021,KNA,,BACI
2022,KNA,-1.516550588062908,BACI
2022,KNA,,BACI
2023,KNA,-1.35868327859405,BACI
2023,KNA,,BACI
2024,KNA,-1.370432458981338,BACI
2024,KNA,,BACI
2012,KOR,1.7201233229783095,BACI
2012,KOR,,BACI
2013,KOR,1.581039817369699,BACI
2013,KOR,,BACI
2014,KOR,1.4762225484154272,BACI
2014,KOR,,BACI
2015,KOR,1.721581188965447,BACI
2015,KOR,,BACI
2016,KOR,1.2783558345318229,BACI
2016,KOR,,BACI
2017,KOR,,BACI
2017,KOR,1.1681992354853994,BACI
2018,KOR,1.504440787945645,BACI
2018,KOR,,BACI
2019,KOR,1.677112619923746,BACI
2019,KOR,,BACI
2020,KOR,1.8870530918289257,BACI
2020,KOR,,BACI
2021,KOR,1.834562967229818,BACI
2021,KOR,,BACI
2022,KOR,1.446765996914121,BACI
2022,KOR,,BACI
2023,KOR,1.8241262999664136,BACI
2023,KOR,,BACI
2024,KOR,1.8049511043454096,BACI
2024,KOR,,BACI
2025,KOR,1.663302410743962,SSP2
2025,KOR,,SSP2
2030,KOR,1.6838396942286815,SSP2
2030,KOR,,SSP2
2035,KOR,1.725920526712185,SSP2
2035,KOR,,SSP2
2040,KOR,2.1228894600453017,SSP2
2040,KOR,,SSP2
2045,KOR,2.2290996915403376,SSP2
2045,KOR,,SSP2
2050,KOR,2.1929454187116515,SSP2
2050,KOR,,SSP2
2055,KOR,1.9674887140491957,SSP2
2055,KOR,,SSP2
2060,KOR,1.90903931151152,SSP2
2060,KOR,,SSP2
2065,KOR,2.045321956061226,SSP2
2065,KOR,,SSP2
2070,KOR,1.946571720974646,SSP2
2070,KOR,,SSP2
2075,KOR,1.9569094025721825,SSP2
2075,KOR,,SSP2
2080,KOR,2.0100013318336822,SSP2
2080,KOR,,SSP2
2085,KOR,1.9207158133862656,SSP2
2085,KOR,,SSP2
2090,KOR,1.9327852137802053,SSP2
2090,KOR,,SSP2
2095,KOR,1.8571074055700232,SSP2
2095,KOR,,SSP2
2100,KOR,1.869144662078477,SSP2
2100,KOR,,SSP2
2012,KWT,0.7115930151605769,BACI
2012,KWT,,BACI
2013,KWT,0.6864189730019815,BACI
2013,KWT,,BACI
2014,KWT,0.582314460285933,BACI
2014,KWT,,BACI
2015,KWT,0.3463825410279891,BACI
2015,KWT,,BACI
2016,KWT,0.4283387289065378,BACI
2016,KWT,,BACI
2017,KWT,0.5699468650018696,BACI
2017,KWT,,BACI
2018,KWT,0.6348624290377543,BACI
2018,KWT,,BACI
2019,KWT,0.4108947979751777,BACI
2019,KWT,,BACI
2020,KWT,0.7137420534652077,BACI
2020,KWT,,BACI
2021,KWT,0.5909533264349688,BACI
2021,KWT,,BACI
2022,KWT,0.5021040977920701,BACI
2022,KWT,,BACI
2023,KWT,0.4602208362300858,BACI
2023,KWT,,BACI
2024,KWT,0.6438856628571485,BACI
2024,KWT,,BACI
2025,KWT,0.0088736718989671,SSP2
2025,KWT,,SSP2
2030,KWT,-0.0298693724888215,SSP2
2030,KWT,,SSP2
2035,KWT,-0.0158108238826157,SSP2
2035,KWT,,SSP2
2040,KWT,0.0310156716947855,SSP2
2040,KWT,,SSP2
2045,KWT,-0.0444783385825439,SSP2
2045,KWT,,SSP2
2050,KWT,-0.1298251370379825,SSP2
2050,KWT,,SSP2
2055,KWT,-0.0961839303776793,SSP2
2055,KWT,,SSP2
2060,KWT,-0.0481737480030009,SSP2
2060,KWT,,SSP2
2065,KWT,-0.0303442542007116,SSP2
2065,KWT,,SSP2
2070,KWT,0.0900996274582735,SSP2
2070,KWT,,SSP2
2075,KWT,0.0589274699190155,SSP2
2075,KWT,,SSP2
2080,KWT,0.0084800773947975,SSP2
2080,KWT,,SSP2
2085,KWT,0.0727320141073662,SSP2
2085,KWT,,SSP2
2090,KWT,0.1969651837335813,SSP2
2090,KWT,,SSP2
2095,KWT,0.1660167736388034,SSP2
2095,KWT,,SSP2
2100,KWT,0.1198179864202052,SSP2
2100,KWT,,SSP2
2012,LAO,-0.163901499763175,BACI
2012,LAO,,BACI
2013,LAO,0.0507995600411539,BACI
2013,LAO,,BACI
2014,LAO,-0.1801889722458074,BACI
2014,LAO,,BACI
2015,LAO,-0.1595253787988136,BACI
2015,LAO,,BACI
2016,LAO,-0.3310445657883928,BACI
2016,LAO,,BACI
2017,LAO,-0.2481283429336696,BACI
2017,LAO,,BACI
2018,LAO,-0.0801821069117277,BACI
2018,LAO,,BACI
2019,LAO,-0.1509513804523533,BACI
2019,LAO,,BACI
2020,LAO,-0.0822306318446138,BACI
2020,LAO,,BACI
2021,LAO,0.0849732126831246,BACI
2021,LAO,,BACI
2022,LAO,-0.007445642131002,BACI
2022,LAO,,BACI
2023,LAO,0.048290188863363,BACI
2023,LAO,,BACI
2024,LAO,-0.2049893350229956,BACI
2024,LAO,,BACI
2025,LAO,-0.713622385396727,SSP2
2025,LAO,,SSP2
2030,LAO,-0.6795320725980389,SSP2
2030,LAO,,SSP2
2035,LAO,-0.6085076915304183,SSP2
2035,LAO,,SSP2
2040,LAO,-0.5171306029167937,SSP2
2040,LAO,,SSP2
2045,LAO,-0.5590666913098467,SSP2
2045,LAO,,SSP2
2050,LAO,-0.7208598481364804,SSP2
2050,LAO,,SSP2
2055,LAO,-0.7786041086289744,SSP2
2055,LAO,,SSP2
2060,LAO,-0.7631122641074646,SSP2
2060,LAO,,SSP2
2065,LAO,-0.7565095542751248,SSP2
2065,LAO,,SSP2
2070,LAO,-0.7928410657221985,SSP2
2070,LAO,,SSP2
2075,LAO,-0.7872153280262025,SSP2
2075,LAO,,SSP2
2080,LAO,-0.8288808863744735,SSP2
2080,LAO,,SSP2
2085,LAO,-0.7600050707686449,SSP2
2085,LAO,,SSP2
2090,LAO,-0.8150447927645607,SSP2
2090,LAO,,SSP2
2095,LAO,-0.8036599393789162,SSP2
2095,LAO,,SSP2
2100,LAO,-0.7837158589072384,SSP2
2100,LAO,,SSP2
2012,LBN,,BACI
2012,LBN,0.4573461296497066,BACI
2013,LBN,,BACI
2013,LBN,0.4808386780290951,BACI
2014,LBN,,BACI
2014,LBN,0.2491323182397752,BACI
2015,LBN,,BACI
2015,LBN,0.3231997315877274,BACI
2016,LBN,,BACI
2016,LBN,0.594894935736222,BACI
2017,LBN,,BACI
2017,LBN,0.4107073613164593,BACI
2018,LBN,,BACI
2018,LBN,0.2867972308600631,BACI
2019,LBN,0.3857758675085644,BACI
2019,LBN,,BACI
2020,LBN,,BACI
2020,LBN,0.4020126293597689,BACI
2021,LBN,,BACI
2021,LBN,0.341103273430631,BACI
2022,LBN,0.3054048013499059,BACI
2022,LBN,,BACI
2023,LBN,,BACI
2023,LBN,0.4276563651290183,BACI
2024,LBN,,BACI
2024,LBN,0.370780820214151,BACI
2012,LBR,-0.7002715311520704,BACI
2012,LBR,,BACI
2013,LBR,-0.4527076155956004,BACI
2013,LBR,,BACI
2014,LBR,-0.8376757078773047,BACI
2014,LBR,,BACI
2015,LBR,-0.9798217487448332,BACI
2015,LBR,,BACI
2016,LBR,-0.931071729130399,BACI
2016,LBR,,BACI
2017,LBR,-0.6777493767655345,BACI
2017,LBR,,BACI
2018,LBR,-0.441699380920011,BACI
2018,LBR,,BACI
2019,LBR,-0.5270045880129601,BACI
2019,LBR,,BACI
2020,LBR,-0.752422092978557,BACI
2020,LBR,,BACI
2021,LBR,-0.6933434762851042,BACI
2021,LBR,,BACI
2022,LBR,-0.2279217407874025,BACI
2022,LBR,,BACI
2023,LBR,-0.8916731166482511,BACI
2023,LBR,,BACI
2024,LBR,-0.9174042397841627,BACI
2024,LBR,,BACI
2025,LBR,-1.2510578304214943,SSP2
2025,LBR,,SSP2
2030,LBR,-1.315248453557476,SSP2
2030,LBR,,SSP2
2035,LBR,-1.3199607900925718,SSP2
2035,LBR,,SSP2
2040,LBR,-1.3281151142769685,SSP2
2040,LBR,,SSP2
2045,LBR,-1.3015191528066417,SSP2
2045,LBR,,SSP2
2050,LBR,-1.3396657525269051,SSP2
2050,LBR,,SSP2
2055,LBR,-1.3053567252385565,SSP2
2055,LBR,,SSP2
2060,LBR,-1.284868257714386,SSP2
2060,LBR,,SSP2
2065,LBR,-1.41048542810592,SSP2
2065,LBR,,SSP2
2070,LBR,-1.4151104114790236,SSP2
2070,LBR,,SSP2
2075,LBR,-1.477037171722668,SSP2
2075,LBR,,SSP2
2080,LBR,-1.4995941374127897,SSP2
2080,LBR,,SSP2
2085,LBR,-1.4749685963668504,SSP2
2085,LBR,,SSP2
2090,LBR,-1.482368297153347,SSP2
2090,LBR,,SSP2
2095,LBR,-1.4476721727057973,SSP2
2095,LBR,,SSP2
2100,LBR,-1.250431378589839,SSP2
2100,LBR,,SSP2
2012,LBY,-0.3649365654298073,BACI
2012,LBY,,BACI
2013,LBY,-0.4297377781136038,BACI
2013,LBY,,BACI
2014,LBY,-0.2622361524174166,BACI
2014,LBY,,BACI
2015,LBY,0.3342358131827023,BACI
2015,LBY,,BACI
2016,LBY,0.1607203683815337,BACI
2016,LBY,,BACI
2017,LBY,0.2568699567081203,BACI
2017,LBY,,BACI
2018,LBY,-0.0352853494968485,BACI
2018,LBY,,BACI
2019,LBY,-0.1886658488729188,BACI
2019,LBY,,BACI
2020,LBY,0.012622817300555,BACI
2020,LBY,,BACI
2021,LBY,0.2323501542938907,BACI
2021,LBY,,BACI
2022,LBY,0.314189916056234,BACI
2022,LBY,,BACI
2023,LBY,0.089950380761008,BACI
2023,LBY,,BACI
2024,LBY,0.3224508400577806,BACI
2024,LBY,,BACI
2025,LBY,-1.2055313500274056,SSP2
2025,LBY,,SSP2
2030,LBY,-1.1966572933457025,SSP2
2030,LBY,,SSP2
2035,LBY,-1.1314839097370275,SSP2
2035,LBY,,SSP2
2040,LBY,-1.1838576886360173,SSP2
2040,LBY,,SSP2
2045,LBY,-1.2089739861923334,SSP2
2045,LBY,,SSP2
2050,LBY,-1.1822956990652085,SSP2
2050,LBY,,SSP2
2055,LBY,-1.1974998154975929,SSP2
2055,LBY,,SSP2
2060,LBY,-1.226483771162095,SSP2
2060,LBY,,SSP2
2065,LBY,-1.2171371639233062,SSP2
2065,LBY,,SSP2
2070,LBY,-1.223157343269336,SSP2
2070,LBY,,SSP2
2075,LBY,-1.2317283643177992,SSP2
2075,LBY,,SSP2
2080,LBY,-1.2443430211214543,SSP2
2080,LBY,,SSP2
2085,LBY,-1.2745707989810584,SSP2
2085,LBY,,SSP2
2090,LBY,-1.274662258109704,SSP2
2090,LBY,,SSP2
2095,LBY,-1.236512711067978,SSP2
2095,LBY,,SSP2
2100,LBY,-1.238450875354367,SSP2
2100,LBY,,SSP2
2012,LCA,-1.4686687806735097,BACI
2012,LCA,,BACI
2013,LCA,-1.6605705445068029,BACI
2013,LCA,,BACI
2014,LCA,-1.248142893250002,BACI
2014,LCA,,BACI
2015,LCA,-0.6020189708577026,BACI
2015,LCA,,BACI
2016,LCA,-0.6167854359838024,BACI
2016,LCA,,BACI
2017,LCA,-0.8789184720675244,BACI
2017,LCA,,BACI
2018,LCA,-0.9900144620285012,BACI
2018,LCA,,BACI
2019,LCA,-0.855357797689416,BACI
2019,LCA,,BACI
2020,LCA,-0.8193403261510556,BACI
2020,LCA,,BACI
2021,LCA,-1.131537545057218,BACI
2021,LCA,,BACI
2022,LCA,-1.025921679914914,BACI
2022,LCA,,BACI
2023,LCA,-1.0438011513578114,BACI
2023,LCA,,BACI
2024,LCA,-0.9900665244878384,BACI
2024,LCA,,BACI
2025,LCA,-1.432512202009994,SSP2
2025,LCA,,SSP2
2030,LCA,-1.4774510807141863,SSP2
2030,LCA,,SSP2
2035,LCA,-1.5053475186445688,SSP2
2035,LCA,,SSP2
2040,LCA,-1.523261816500056,SSP2
2040,LCA,,SSP2
2045,LCA,-1.5944251363380766,SSP2
2045,LCA,,SSP2
2050,LCA,-1.5732941466365262,SSP2
2050,LCA,,SSP2
2055,LCA,-1.6676501667948405,SSP2
2055,LCA,,SSP2
2060,LCA,-1.6614130406284444,SSP2
2060,LCA,,SSP2
2065,LCA,-1.6441995194749297,SSP2
2065,LCA,,SSP2
2070,LCA,-1.8311036883291512,SSP2
2070,LCA,,SSP2
2075,LCA,-1.8658919824163969,SSP2
2075,LCA,,SSP2
2080,LCA,-1.835731562690457,SSP2
2080,LCA,,SSP2
2085,LCA,-1.8410136843556515,SSP2
2085,LCA,,SSP2
2090,LCA,-1.838907994614776,SSP2
2090,LCA,,SSP2
2095,LCA,-1.8079218211858248,SSP2
2095,LCA,,SSP2
2100,LCA,-1.776953463546738,SSP2
2100,LCA,,SSP2
2012,LKA,0.2406909649021067,BACI
2012,LKA,,BACI
2013,LKA,0.3682887581994361,BACI
2013,LKA,,BACI
2014,LKA,0.3221345769684174,BACI
2014,LKA,,BACI
2015,LKA,,BACI
2015,LKA,0.345496925524526,BACI
2016,LKA,0.4519494834929218,BACI
2016,LKA,,BACI
2017,LKA,0.2470749373228167,BACI
2017,LKA,,BACI
2018,LKA,0.1868971035533851,BACI
2018,LKA,,BACI
2019,LKA,,BACI
2019,LKA,0.3945226549045247,BACI
2020,LKA,0.3508275853980176,BACI
2020,LKA,,BACI
2021,LKA,0.3970874111858895,BACI
2021,LKA,,BACI
2022,LKA,0.3526143988665446,BACI
2022,LKA,,BACI
2023,LKA,0.2526382226553711,BACI
2023,LKA,,BACI
2024,LKA,0.3156142613436548,BACI
2024,LKA,,BACI
2025,LKA,-0.0301926665784015,SSP2
2025,LKA,,SSP2
2030,LKA,-0.0186876004915499,SSP2
2030,LKA,,SSP2
2035,LKA,0.0521387175038159,SSP2
2035,LKA,,SSP2
2040,LKA,0.073265552546596,SSP2
2040,LKA,,SSP2
2045,LKA,0.1119160368238471,SSP2
2045,LKA,,SSP2
2050,LKA,0.2671505879646267,SSP2
2050,LKA,,SSP2
2055,LKA,0.2471045915877269,SSP2
2055,LKA,,SSP2
2060,LKA,0.1822850651882701,SSP2
2060,LKA,,SSP2
2065,LKA,0.2129498912195815,SSP2
2065,LKA,,SSP2
2070,LKA,0.2830784051347091,SSP2
2070,LKA,,SSP2
2075,LKA,0.2922030302943031,SSP2
2075,LKA,,SSP2
2080,LKA,0.2586421391708874,SSP2
2080,LKA,,SSP2
2085,LKA,0.2371814271287256,SSP2
2085,LKA,,SSP2
2090,LKA,0.2230912750130516,SSP2
2090,LKA,,SSP2
2095,LKA,0.2425603928935965,SSP2
2095,LKA,,SSP2
2100,LKA,0.2289342986314532,SSP2
2100,LKA,,SSP2
2012,LSO,-0.1441958459444356,BACI
2012,LSO,,BACI
2013,LSO,-0.2287498630328797,BACI
2013,LSO,,BACI
2014,LSO,-0.3593169490188104,BACI
2014,LSO,,BACI
2015,LSO,-0.4882235217250308,BACI
2015,LSO,,BACI
2016,LSO,-0.3521723345024913,BACI
2016,LSO,,BACI
2017,LSO,-0.4531215878724383,BACI
2017,LSO,,BACI
2018,LSO,-0.6168174297238608,BACI
2018,LSO,,BACI
2019,LSO,-0.5118742151934853,BACI
2019,LSO,,BACI
2020,LSO,-0.6063399875852232,BACI
2020,LSO,,BACI
2021,LSO,-0.483589953453771,BACI
2021,LSO,,BACI
2022,LSO,-0.4503813260601937,BACI
2022,LSO,,BACI
2023,LSO,-0.5175898207972527,BACI
2023,LSO,,BACI
2024,LSO,-0.4772928752487581,BACI
2024,LSO,,BACI
2025,LSO,-0.7133576164340505,SSP2
2025,LSO,,SSP2
2030,LSO,-0.7019278110485018,SSP2
2030,LSO,,SSP2
2035,LSO,-0.7556602266396899,SSP2
2035,LSO,,SSP2
2040,LSO,-0.7974389473954443,SSP2
2040,LSO,,SSP2
2045,LSO,-0.8412384460404156,SSP2
2045,LSO,,SSP2
2050,LSO,-0.8484940748482793,SSP2
2050,LSO,,SSP2
2055,LSO,-0.8929899608228313,SSP2
2055,LSO,,SSP2
2060,LSO,-0.8972656678374014,SSP2
2060,LSO,,SSP2
2065,LSO,-0.9279627821837012,SSP2
2065,LSO,,SSP2
2070,LSO,-0.946557835638819,SSP2
2070,LSO,,SSP2
2075,LSO,-0.9417916923503108,SSP2
2075,LSO,,SSP2
2080,LSO,-0.9689123684770884,SSP2
2080,LSO,,SSP2
2085,LSO,-0.9627787100625436,SSP2
2085,LSO,,SSP2
2090,LSO,-0.9623121276066666,SSP2
2090,LSO,,SSP2
2095,LSO,-1.0115342443009678,SSP2
2095,LSO,,SSP2
2100,LSO,-1.0189586759675269,SSP2
2100,LSO,,SSP2
2012,LTU,1.2544464260178845,BACI
2012,LTU,,BACI
2013,LTU,,BACI
2013,LTU,1.1428172118016773,BACI
2014,LTU,,BACI
2014,LTU,1.4114082165331527,BACI
2015,LTU,1.2433148425201688,BACI
2015,LTU,,BACI
2016,LTU,,BACI
2016,LTU,1.282948063560019,BACI
2017,LTU,1.376798432679714,BACI
2017,LTU,,BACI
2018,LTU,,BACI
2018,LTU,1.2421431228433948,BACI
2019,LTU,,BACI
2019,LTU,1.21365674743151,BACI
2020,LTU,,BACI
2020,LTU,1.1767045318258516,BACI
2021,LTU,1.220799176140508,BACI
2021,LTU,,BACI
2022,LTU,,BACI
2022,LTU,1.14898504001783,BACI
2023,LTU,,BACI
2023,LTU,1.1490769326195196,BACI
2024,LTU,,BACI
2024,LTU,1.1663983230752355,BACI
2025,LTU,,SSP2
2025,LTU,1.1104478327998943,SSP2
2030,LTU,,SSP2
2030,LTU,1.0677712402943749,SSP2
2035,LTU,,SSP2
2035,LTU,1.1819739950515913,SSP2
2040,LTU,,SSP2
2040,LTU,1.2333062606785885,SSP2
2045,LTU,,SSP2
2045,LTU,1.2181230438636992,SSP2
2050,LTU,,SSP2
2050,LTU,1.2255352136572109,SSP2
2055,LTU,,SSP2
2055,LTU,1.305162198633088,SSP2
2060,LTU,,SSP2
2060,LTU,1.3015260569013931,SSP2
2065,LTU,,SSP2
2065,LTU,1.265278916139826,SSP2
2070,LTU,,SSP2
2070,LTU,1.1939510432020932,SSP2
2075,LTU,,SSP2
2075,LTU,1.2587055452221,SSP2
2080,LTU,,SSP2
2080,LTU,1.2495714450560715,SSP2
2085,LTU,,SSP2
2085,LTU,1.3464880386035856,SSP2
2090,LTU,,SSP2
2090,LTU,1.3722293184080607,SSP2
2095,LTU,,SSP2
2095,LTU,1.4622818507034812,SSP2
2100,LTU,,SSP2
2100,LTU,1.528165073852346,SSP2
2012,LUX,,BACI
2012,LUX,0.937373891519873,BACI
2013,LUX,,BACI
2013,LUX,0.9926569969262424,BACI
2014,LUX,,BACI
2014,LUX,1.1503926888127185,BACI
2015,LUX,,BACI
2015,LUX,0.995068739613434,BACI
2016,LUX,,BACI
2016,LUX,1.0297807502151224,BACI
2017,LUX,,BACI
2017,LUX,0.891439991384531,BACI
2018,LUX,,BACI
2018,LUX,1.1321612961797094,BACI
2019,LUX,,BACI
2019,LUX,1.087964739232702,BACI
2020,LUX,,BACI
2020,LUX,1.1660298827301936,BACI
2021,LUX,,BACI
2021,LUX,1.158363865796183,BACI
2022,LUX,,BACI
2022,LUX,1.0606213507463569,BACI
2023,LUX,,BACI
2023,LUX,1.1676152702918894,BACI
2024,LUX,,BACI
2024,LUX,1.1637504809660015,BACI
2025,LUX,,SSP2
2025,LUX,0.9247482727944129,SSP2
2030,LUX,,SSP2
2030,LUX,0.7735485617042521,SSP2
2035,LUX,,SSP2
2035,LUX,0.8319591867712861,SSP2
2040,LUX,,SSP2
2040,LUX,0.7958028708023999,SSP2
2045,LUX,,SSP2
2045,LUX,0.8310094081555153,SSP2
2050,LUX,,SSP2
2050,LUX,0.8143441936853302,SSP2
2055,LUX,,SSP2
2055,LUX,0.8560858749059288,SSP2
2060,LUX,,SSP2
2060,LUX,0.7409955150652047,SSP2
2065,LUX,,SSP2
2065,LUX,0.7287653521848955,SSP2
2070,LUX,,SSP2
2070,LUX,0.8288488795256114,SSP2
2075,LUX,,SSP2
2075,LUX,0.8662990653431392,SSP2
2080,LUX,,SSP2
2080,LUX,0.8578397044200187,SSP2
2085,LUX,,SSP2
2085,LUX,0.8048875312848369,SSP2
2090,LUX,,SSP2
2090,LUX,0.7627784702265212,SSP2
2095,LUX,,SSP2
2095,LUX,0.7735218568104143,SSP2
2100,LUX,,SSP2
2100,LUX,0.7586682466035534,SSP2
2012,LVA,,BACI
2012,LVA,1.1681391007057775,BACI
2013,LVA,,BACI
2013,LVA,1.0630211402985743,BACI
2014,LVA,1.005252555681447,BACI
2014,LVA,,BACI
2015,LVA,,BACI
2015,LVA,1.255187642422652,BACI
2016,LVA,1.1772819616361263,BACI
2016,LVA,,BACI
2017,LVA,,BACI
2017,LVA,1.2322416364997315,BACI
2018,LVA,,BACI
2018,LVA,1.1071545864745194,BACI
2019,LVA,,BACI
2019,LVA,1.1199946271068046,BACI
2020,LVA,,BACI
2020,LVA,1.229318154158921,BACI
2021,LVA,,BACI
2021,LVA,1.033693511686567,BACI
2022,LVA,,BACI
2022,LVA,1.2418603007347837,BACI
2023,LVA,,BACI
2023,LVA,1.1709741398222755,BACI
2024,LVA,,BACI
2024,LVA,1.0350108380737406,BACI
2025,LVA,,SSP2
2025,LVA,1.3287218551836018,SSP2
2030,LVA,,SSP2
2030,LVA,0.8260247405328339,SSP2
2035,LVA,,SSP2
2035,LVA,0.9325243185862312,SSP2
2040,LVA,,SSP2
2040,LVA,0.9378918032217878,SSP2
2045,LVA,,SSP2
2045,LVA,1.0155502065081148,SSP2
2050,LVA,,SSP2
2050,LVA,1.0185249028627257,SSP2
2055,LVA,,SSP2
2055,LVA,1.056208950593305,SSP2
2060,LVA,,SSP2
2060,LVA,1.039215017414998,SSP2
2065,LVA,,SSP2
2065,LVA,1.027611274525292,SSP2
2070,LVA,,SSP2
2070,LVA,1.0608837620698854,SSP2
2075,LVA,,SSP2
2075,LVA,1.0932602574555974,SSP2
2080,LVA,,SSP2
2080,LVA,1.3807446731597002,SSP2
2085,LVA,,SSP2
2085,LVA,1.324859593871656,SSP2
2090,LVA,,SSP2
2090,LVA,1.4197657934737165,SSP2
2095,LVA,,SSP2
2095,LVA,1.4178042540636344,SSP2
2100,LVA,,SSP2
2100,LVA,1.4355495070110906,SSP2
2012,MAC,-0.0740386564093929,BACI
2012,MAC,,BACI
2013,MAC,-0.0507023389037065,BACI
2013,MAC,,BACI
2014,MAC,-0.2561474578482476,BACI
2014,MAC,,BACI
2015,MAC,-0.1944334328998716,BACI
2015,MAC,,BACI
2016,MAC,-0.3434074506786594,BACI
2016,MAC,,BACI
2017,MAC,-0.3849148237133606,BACI
2017,MAC,,BACI
2018,MAC,-0.277457122293846,BACI
2018,MAC,,BACI
2019,MAC,-0.4867303367571391,BACI
2019,MAC,,BACI
2020,MAC,-0.4480067192340084,BACI
2020,MAC,,BACI
2021,MAC,-0.4341459528197108,BACI
2021,MAC,,BACI
2022,MAC,-0.5294901872065483,BACI
2022,MAC,,BACI
2023,MAC,-0.4312412661123749,BACI
2023,MAC,,BACI
2024,MAC,-0.3204640313324523,BACI
2024,MAC,,BACI
2025,MAC,-0.6314894994094746,SSP2
2025,MAC,,SSP2
2030,MAC,-0.6635146391324971,SSP2
2030,MAC,,SSP2
2035,MAC,-0.6690802560568946,SSP2
2035,MAC,,SSP2
2040,MAC,-0.2954142233950854,SSP2
2040,MAC,,SSP2
2045,MAC,0.0919320173410251,SSP2
2045,MAC,,SSP2
2050,MAC,0.135028195781559,SSP2
2050,MAC,,SSP2
2055,MAC,-0.0426634022559669,SSP2
2055,MAC,,SSP2
2060,MAC,-0.0012201499490417,SSP2
2060,MAC,,SSP2
2065,MAC,0.0322820506006714,SSP2
2065,MAC,,SSP2
2070,MAC,0.0937500577263567,SSP2
2070,MAC,,SSP2
2075,MAC,0.0957154984865976,SSP2
2075,MAC,,SSP2
2080,MAC,0.0896188938909264,SSP2
2080,MAC,,SSP2
2085,MAC,-0.1049140820677755,SSP2
2085,MAC,,SSP2
2090,MAC,-0.0705248420298605,SSP2
2090,MAC,,SSP2
2095,MAC,-0.0766302338614271,SSP2
2095,MAC,,SSP2
2100,MAC,-0.5549013459454186,SSP2
2100,MAC,,SSP2
2012,MAR,0.5277096714700915,BACI
2012,MAR,,BACI
2013,MAR,0.5069431912429095,BACI
2013,MAR,,BACI
2014,MAR,,BACI
2014,MAR,0.2885672998988485,BACI
2015,MAR,,BACI
2015,MAR,0.4677362657035793,BACI
2016,MAR,0.2889132615169433,BACI
2016,MAR,,BACI
2017,MAR,0.5179688391834584,BACI
2017,MAR,,BACI
2018,MAR,0.5419709696354866,BACI
2018,MAR,,BACI
2019,MAR,0.5420711288248086,BACI
2019,MAR,,BACI
2020,MAR,0.6047963161713354,BACI
2020,MAR,,BACI
2021,MAR,0.6014301175524809,BACI
2021,MAR,,BACI
2022,MAR,0.6623032947127178,BACI
2022,MAR,,BACI
2023,MAR,,BACI
2023,MAR,0.6758117851542845,BACI
2024,MAR,0.7941556956578849,BACI
2024,MAR,,BACI
2025,MAR,,SSP2
2025,MAR,0.5791950384388546,SSP2
2030,MAR,,SSP2
2030,MAR,0.579479515993719,SSP2
2035,MAR,,SSP2
2035,MAR,0.5961009296815947,SSP2
2040,MAR,,SSP2
2040,MAR,0.3320213810266307,SSP2
2045,MAR,,SSP2
2045,MAR,0.3956010386527164,SSP2
2050,MAR,,SSP2
2050,MAR,0.389275658446617,SSP2
