country_iso3,t,gdp,gdpcap,pop,source
ITA,2065,3481153235930.605,59947.72961695689,58069809.45189827,OptionA
ITA,2070,3694053511091.854,64673.752778162074,57118279.86482947,OptionA
JAM,2012,14807086555.5283,5340.83333232158,2772430.0,WB
JAM,2013,14264205152.6126,5124.21301411137,2783687.0,WB
JAM,2014,13899217679.9219,4975.11325459872,2793749.0,WB
JAM,2015,14963589915.5912,5339.30718256806,2802534.0,WB
JAM,2016,14898999754.1229,5302.29553353854,2809915.0,WB
JAM,2017,15783583236.675,5605.43541173019,2815764.0,WB
JAM,2018,16855447986.2221,5976.90362644337,2820097.0,WB
JAM,2019,17026269262.5307,6030.68896415921,2823271.0,WB
JAM,2020,15000214216.2439,5299.04530804283,2830739.0,WB
JAM,2021,15963885376.3537,5625.67806271236,2837682.0,WB
JAM,2022,18813516805.214,6626.47502388538,2839144.0,WB
JAM,2023,21418804319.6395,7542.40084275345,2839786.0,WB
JAM,2024,22014397089.7689,7753.8006955432,2839175.0,WB
JAM,2025,17843617659.033485,6194.853528543749,2880393.7941092956,OptionA
JAM,2030,19564609847.18803,6764.5045606160875,2892245.7915241844,OptionA
JAM,2035,21434311303.88046,7420.150287807481,2888662.6917921775,OptionA
JAM,2040,23734447628.30064,8265.62243111498,2871465.255774938,OptionA
JAM,2045,26484448172.116837,9318.190521389435,2842230.8077220707,OptionA
JAM,2050,29555033018.45944,10563.130704598045,2797942.5650384477,OptionA
JAM,2055,32880441284.758923,12005.546990982444,2738770.7789954045,OptionA
JAM,2060,36292534350.80913,13586.915770088235,2671138.5398228196,OptionA
JAM,2065,39974396491.94566,15339.342212460931,2606004.608168427,OptionA
JAM,2070,44219709831.46192,17366.130734057664,2546319.068342624,OptionA
JOR,2012,31634561690.1408,4169.50470054618,7587127.0,WB
JOR,2013,34454440140.8451,4311.21916713038,7991809.0,WB
JOR,2014,36847643521.1268,4191.18050084986,8791710.0,WB
JOR,2015,38587017887.3239,4042.75678097555,9544729.0,WB
JOR,2016,39892551126.7606,3986.71677010853,10006367.0,WB
JOR,2017,41608435915.493,4065.61628749384,10234226.0,WB
JOR,2018,43370860704.2254,4145.43989673265,10462306.0,WB
JOR,2019,44503006338.0282,4170.1144003465,10671891.0,WB
JOR,2020,43700383098.5916,4022.0401356135,10865228.0,WB
JOR,2021,46296100140.8451,4183.49998326866,11066356.0,WB
JOR,2022,48764963380.2817,4332.25159897931,11256263.0,WB
JOR,2023,51088476338.0282,4466.08314208575,11439213.0,WB
JOR,2024,53352289577.4648,4618.09592498567,11552876.0,WB
JOR,2025,69685784106.64531,5777.895266319193,12060755.845274886,OptionA
JOR,2030,94953470192.05698,7134.931688091786,13308252.179980151,OptionA
JOR,2035,126863611198.10042,8732.59128941741,14527602.05917802,OptionA
JOR,2040,166024000601.3747,10568.69435204704,15709036.05223645,OptionA
JOR,2045,212389398110.7414,12617.683156964618,16832678.033566583,OptionA
JOR,2050,265290050720.4335,14823.427436910692,17896674.15646768,OptionA
JOR,2055,324914787471.72455,17213.484480090174,18875596.503865,OptionA
JOR,2060,391802557919.91595,19833.485635379744,19754599.12205262,OptionA
JOR,2065,464603037722.98425,22677.444673822105,20487451.05127751,OptionA
JOR,2070,541624633386.1875,25726.535635411394,21053150.76471727,OptionA
JPN,2012,6272362996105.03,49145.2804308193,127629000.0,WB
JPN,2013,5212328181166.18,40898.6478964744,127445000.0,WB
JPN,2014,4896994405353.29,38475.3952461838,127276000.0,WB
JPN,2015,4444930651964.18,34960.6393843385,127141000.0,WB
JPN,2016,5003677627544.24,39375.4731620781,127076000.0,WB
JPN,2017,4930837369151.42,38834.0529341227,126972000.0,WB
JPN,2018,5040880939324.86,39751.1330982711,126811000.0,WB
JPN,2019,5117993853016.51,40415.9567649547,126633000.0,WB
JPN,2020,5054068005376.28,40028.7341726762,126261000.0,WB
JPN,2021,5039148168861.22,40094.5599795288,125681593.0,WB
JPN,2022,4262463317796.53,34065.6438962526,125124989.0,WB
JPN,2023,4213167237905.83,33836.1756271617,124516650.0,WB
JPN,2024,4027597523550.58,32487.0778047567,123975371.0,WB
JPN,2025,4906775064467.353,39615.53478176843,123859871.92896643,OptionA
JPN,2030,5136622386552.393,42311.7342840772,121399476.37375411,OptionA
JPN,2035,5308029216027.721,44741.615121323535,118637407.29149386,OptionA
JPN,2040,5443799915873.097,47051.97311935201,115697590.45097548,OptionA
JPN,2045,5591601340306.742,49647.488470578675,112626066.54554842,OptionA
JPN,2050,5734758230147.119,52371.56697030352,109501368.04955491,OptionA
JPN,2055,5895015157866.748,55409.402639657616,106390159.01693854,OptionA
JPN,2060,6070674086793.294,58792.173094537,103256501.11676829,OptionA
JPN,2065,6242331039765.756,62479.652823199554,99909822.76149736,OptionA
JPN,2070,6408450776008.638,66474.23834731654,96405027.50141457,OptionA
KAZ,2012,207998568865.789,12018.7966527993,17306106.0,WB
KAZ,2013,236634603409.089,13478.459627612,17556502.0,WB
KAZ,2014,221415613595.469,12427.7094576939,17816285.0,WB
KAZ,2015,184388404706.042,10196.1226255982,18084169.0,WB
KAZ,2016,137278320084.171,7475.56688689424,18363600.0,WB
KAZ,2017,166805788827.233,8943.08416791984,18651931.0,WB
KAZ,2018,179339977690.485,9472.48527327758,18932727.0,WB
KAZ,2019,181667184854.501,9457.12614657136,19209555.0,WB
KAZ,2020,171082365861.423,8781.50797787648,19482117.0,WB
KAZ,2021,197112255360.612,9983.60103576902,19743603.0,WB
KAZ,2022,225496328925.494,11255.3396437881,20034609.0,WB
KAZ,2023,261840101059.923,12879.4275257974,20330104.0,WB
KAZ,2024,291480274648.826,14154.6324958076,20592571.0,WB
KAZ,2025,324873748712.8521,16655.349621087098,19505669.715965264,OptionA
KAZ,2030,395289442617.85803,19720.681730805336,20044410.635175113,OptionA
KAZ,2035,460203730605.0132,22409.66684743741,20535946.99725036,OptionA
KAZ,2040,515716522537.5771,24564.16862596488,20994666.27144275,OptionA
KAZ,2045,555601331801.4128,25993.132435057378,21374927.90411301,OptionA
KAZ,2050,576450662764.5579,26644.543328197935,21634848.66916446,OptionA
KAZ,2055,589522831889.0237,27053.308795790133,21791154.506792217,OptionA
KAZ,2060,607961365447.1638,27780.792390468752,21884234.14645825,OptionA
KAZ,2065,634202381122.2664,28945.04515194814,21910568.03653255,OptionA
KAZ,2070,661743171082.5627,30268.608539978373,21862358.4962137,OptionA
KEN,2012,56396704671.5777,1285.00536171512,43888303.0,WB
KEN,2013,61671440407.8387,1370.87885214659,44986791.0,WB
KEN,2014,68285796514.2896,1482.81566253497,46051440.0,WB
KEN,2015,70120446896.8359,1489.11959777284,47088526.0,WB
KEN,2016,74815144163.8931,1554.12610314423,48139687.0,WB
KEN,2017,82036510877.2599,1667.48447230835,49197766.0,WB
KEN,2018,92202979985.2863,1836.45275528993,50207107.0,WB
KEN,2019,100378436207.371,1960.40808854893,51202827.0,WB
KEN,2020,100657505750.545,1927.66459027849,52217334.0,WB
KEN,2021,109703658904.994,2061.35622089594,53219166.0,WB
KEN,2022,114448978152.637,2109.56288513137,54252461.0,WB
KEN,2023,107500884685.013,1942.58802756191,55339003.0,WB
KEN,2024,120339557905.932,2132.43452097647,56432944.0,WB
KEN,2025,123247353401.9034,2142.4558266761956,57526205.14613328,OptionA
KEN,2030,163201071147.35895,2606.3211919724454,62617405.57918325,OptionA
KEN,2035,213260819900.77325,3153.558578068515,67625450.62073678,OptionA
KEN,2040,277682009131.4169,3836.719624420142,72374850.47487253,OptionA
KEN,2045,359580740597.61816,4684.491032710541,76759831.12930788,OptionA
KEN,2050,462132030139.8148,5729.167429730358,80663034.51731467,OptionA
KEN,2055,589579504410.8553,7016.832165461147,84023600.75148073,OptionA
KEN,2060,746102437758.5159,8578.176291998832,86976813.29473631,OptionA
KEN,2065,934770707045.9308,10425.9400248662,89658170.37278871,OptionA
KEN,2070,1156804286958.0073,12574.536326019295,91995780.75609373,OptionA
KGZ,2012,6605142884.36215,1168.62244675446,5652076.0,WB
KGZ,2013,7335033800.59056,1269.66303464348,5777150.0,WB
KGZ,2014,7468102412.68237,1264.52668823891,5905848.0,WB
KGZ,2015,6678177511.66313,1105.65193844261,6040036.0,WB
KGZ,2016,6813095379.1187,1103.27489428412,6175338.0,WB
KGZ,2017,7702938379.42036,1221.39046807082,6306696.0,WB
KGZ,2018,8271106235.41552,1283.5203037417,6444079.0,WB
KGZ,2019,9371275264.36735,1421.99927504102,6590211.0,WB
KGZ,2020,8270468614.24051,1229.51766602907,6726596.0,WB
KGZ,2021,9249133946.26531,1349.99730650542,6851224.0,WB
KGZ,2022,12134931017.9465,1739.72018344174,6975220.0,WB
KGZ,2023,15180842369.4894,2138.22210211478,7099750.0,WB
KGZ,2024,17478259659.2625,2420.18542283831,7221868.0,WB
KGZ,2025,10852743699.079163,1674.9665699106165,6479379.286750967,OptionA
KGZ,2030,13978849181.69309,2107.35220246698,6633371.092562836,OptionA
KGZ,2035,17885423171.020683,2644.784734434926,6762525.107678379,OptionA
KGZ,2040,22478433316.855465,3278.9139922841923,6855450.728427402,OptionA
KGZ,2045,27648802092.957947,4007.090396980833,6899969.642259657,OptionA
KGZ,2050,33202352696.15177,4811.040330819977,6901283.384272291,OptionA
KGZ,2055,39140965773.44107,5699.995189992981,6866841.8952629445,OptionA
KGZ,2060,45618384217.413414,6703.67438630707,6804982.102142902,OptionA
KGZ,2065,52722528275.51185,7828.155252744582,6734987.563899824,OptionA
KGZ,2070,60216436425.21607,9047.11358693541,6655872.709741627,OptionA
KHM,2012,17826536699.8016,1192.80263041673,14945085.0,WB
KHM,2013,19807135252.8649,1305.6600972686,15170208.0,WB
KHM,2014,22041463967.9009,1431.56396469993,15396772.0,WB
KHM,2015,24174170369.0738,1547.32010444393,15623251.0,WB
KHM,2016,26556545153.3573,1675.19555711109,15852803.0,WB
KHM,2017,29355665909.7905,1826.35391688754,16073372.0,WB
KHM,2018,33145892168.8958,2036.67377566578,16274522.0,WB
KHM,2019,36685356407.7206,2225.87705485686,16481304.0,WB
KHM,2020,34818073901.4851,2081.73914242939,16725474.0,WB
KHM,2021,36790163687.4421,2167.40324198499,16974305.0,WB
KHM,2022,39994532959.6074,2325.03050040841,17201724.0,WB
KHM,2023,42335646895.7984,2429.74853452838,17423880.0,WB
KHM,2024,46352647037.2406,2627.87969756224,17638801.0,WB
KHM,2025,45554315968.95716,2681.831481385263,16986270.869423423,OptionA
KHM,2030,58154046137.484665,3327.38615874122,17477396.17919336,OptionA
KHM,2035,71851093363.98605,4024.174777340194,17854864.000583127,OptionA
KHM,2040,87916266044.93901,4847.365811736362,18136915.896068253,OptionA
KHM,2045,106865653938.20338,5821.9922522279585,18355512.90837051,OptionA
KHM,2050,127878148217.86386,6919.979564221623,18479555.760400273,OptionA
KHM,2055,151613266499.2437,8198.744701254733,18492253.634393673,OptionA
KHM,2060,177579971925.35007,9650.724221526252,18400688.67880943,OptionA
KHM,2065,206995209155.7967,11348.82314153196,18239354.563406713,OptionA
KHM,2070,240103243974.03662,13308.726944036516,18041037.657747127,OptionA
KIR,2012,207001545.867109,1843.55336349889,112284.0,WB
KIR,2013,201730860.757856,1772.08718317132,113838.0,WB
KIR,2014,200287281.98074,1736.70535682101,115326.0,WB
KIR,2015,191559398.688293,1639.85274740652,116815.0,WB
KIR,2016,206467818.503227,1742.66799324117,118478.0,WB
KIR,2017,222875736.343445,1853.05122713319,120275.0,WB
KIR,2018,233514717.441266,1912.73809378187,122084.0,WB
KIR,2019,216985388.322754,1750.9977188915,123921.0,WB
KIR,2020,220898020.418627,1751.78249168214,126099.0,WB
KIR,2021,285259881.131951,2222.04819501897,128377.0,WB
KIR,2022,270040453.254018,2069.7671726925,130469.0,WB
KIR,2023,288610747.738991,2177.70125812262,132530.0,WB
KIR,2024,307862564.489711,2288.63471423684,134518.0,WB
KNA,2012,824585185.185185,17532.0559008608,47033.0,WB
KNA,2013,874548148.148148,18580.1301949935,47069.0,WB
KNA,2014,952111111.111111,20219.3954237956,47089.0,WB
KNA,2015,957222222.222222,20328.8003530109,47087.0,WB
KNA,2016,1006818518.51852,21387.5415511103,47075.0,WB
KNA,2017,1056977777.77778,22464.9899633959,47050.0,WB
KNA,2018,1076548148.14815,22901.3816403197,47008.0,WB
KNA,2019,1107855555.55556,23595.4923231291,46952.0,WB
KNA,2020,883922222.222222,18859.0190361046,46870.0,WB
KNA,2021,858622222.222222,18361.1449697886,46763.0,WB
KNA,2022,981429629.62963,21011.5744209816,46709.0,WB
KNA,2023,1055651851.85185,22576.9248439166,46758.0,WB
KNA,2024,1122388888.88889,23960.6534357084,46843.0,WB
KOR,2012,1335343586437.67,26600.5477433903,50199853.0,WB
KOR,2013,1434669686501.84,28449.3591104972,50428893.0,WB
KOR,2014,1556252422020.44,30667.0912467447,50746659.0,WB
KOR,2015,1539212301135.55,30171.7906545222,51014947.0,WB
KOR,2016,1579150518945.44,30832.0628072516,51217803.0,WB
KOR,2017,1710196756713.17,33296.9845439195,51361911.0,WB
KOR,2018,1824251454306.83,35363.9508228687,51585058.0,WB
KOR,2019,1751045752054.63,33826.9443301597,51764822.0,WB
KOR,2020,1744070276373.34,33645.7719545073,51836239.0,WB
KOR,2021,1942313560965.9,37518.4635305697,51769539.0,WB
KOR,2022,1799363116866.52,34822.4048404971,51672569.0,WB
KOR,2023,1844800934391.54,35674.095995632,51712619.0,WB
KOR,2024,1875388209406.8,36238.639908315,51751065.0,WB
KOR,2025,2163585117441.4197,41783.24385576469,51781166.74976439,OptionA
KOR,2030,2452786127586.65,47349.23487379983,51802022.442898475,OptionA
KOR,2035,2710803900622.7554,52667.67886827288,51469970.93611713,OptionA
KOR,2040,2936257016734.1055,57883.36873608334,50727127.33983814,OptionA
KOR,2045,3134246696580.6543,63177.3615298833,49610281.605352186,OptionA
KOR,2050,3300989470527.693,68521.25330958667,48174680.27932084,OptionA
KOR,2055,3450682514152.4834,74174.8320781111,46520934.62805123,OptionA
KOR,2060,3558938751380.201,79517.64329060858,44756592.42532568,OptionA
KOR,2065,3644436290081.132,84892.3815617225,42930074.79630407,OptionA
KOR,2070,3730304265380.6655,90782.87391964992,41090396.28644365,OptionA
KWT,2012,174047662680.041,52155.2225833921,3337109.0,WB
KWT,2013,174168116534.844,49651.0439275077,3507844.0,WB
KWT,2014,162650450684.725,44368.7813457751,3665876.0,WB
KWT,2015,114585555688.511,29882.2126495698,3834574.0,WB
KWT,2016,109406674124.652,27323.6890735517,4004096.0,WB
KWT,2017,120687539805.505,29047.6536135703,4154812.0,WB
KWT,2018,138646316350.727,32067.9623756889,4323515.0,WB
KWT,2019,140856394860.529,31707.8737443551,4442316.0,WB
KWT,2020,111045470605.715,25236.0755848941,4400267.0,WB
KWT,2021,148350671489.144,34018.6342592913,4360865.0,WB
KWT,2022,183502046693.878,39981.7691035833,4589643.0,WB
KWT,2023,165384407116.233,34075.849012909,4853420.0,WB
KWT,2024,160227273053.334,32717.7186631255,4897263.0,WB
KWT,2025,169160028132.2929,35194.35687867093,4806453.168485374,OptionA
KWT,2030,203765533566.8802,38519.5926425496,5289919.222608711,OptionA
KWT,2035,240186786214.61182,41630.659221637114,5769468.721018407,OptionA
KWT,2040,279658380784.8155,44888.772328527375,6230029.610479882,OptionA
KWT,2045,314635965566.3586,47313.14819056151,6650074.611376744,OptionA
KWT,2050,346678730203.6274,49388.382849173715,7019438.787099858,OptionA
KWT,2055,375579018984.8923,51175.448052473956,7339047.009413253,OptionA
KWT,2060,403043435848.1904,52924.22719871703,7615480.795493994,OptionA
KWT,2065,427838094806.76013,54628.96188352225,7831708.3110416755,OptionA
KWT,2070,449386095692.17816,56273.97668566592,7985682.231102135,OptionA
LAO,2012,10192846339.4029,1563.5650771337,6518978.0,WB
LAO,2013,11983252626.5452,1812.51774424651,6611385.0,WB
LAO,2014,13279245886.3854,1981.03910900473,6703172.0,WB
LAO,2015,14426380125.6488,2121.01339097363,6801645.0,WB
LAO,2016,15912501722.6143,2303.22156035363,6908802.0,WB
LAO,2017,17071155481.4994,2432.43059478511,7018147.0,WB
LAO,2018,18141641089.7963,2545.1075420815,7128045.0,WB
LAO,2019,18740561512.5555,2589.32081035237,7237636.0,WB
LAO,2020,18981805250.2424,2583.77730696131,7346533.0,WB
LAO,2021,18827148530.9347,2526.05105018529,7453194.0,WB
LAO,2022,15468785203.7532,2046.40440255621,7559007.0,WB
LAO,2023,15843155731.2552,2066.94979776957,7664993.0,WB
LAO,2024,16502933121.3379,2123.97909415109,7769819.0,WB
LAO,2025,28287395636.609337,3700.133757783233,7644965.692687944,OptionA
LAO,2030,36621390247.31771,4580.076033638373,7995803.995032369,OptionA
LAO,2035,45737039083.176285,5524.024016747413,8279659.709029758,OptionA
LAO,2040,56283210975.57071,6613.907714662086,8509827.080108617,OptionA
LAO,2045,68277017444.31601,7851.225320504861,8696351.7995081,OptionA
LAO,2050,81601415693.87741,9225.217410296364,8845473.452235522,OptionA
LAO,2055,95968932191.36256,10728.247867840751,8945443.223682526,OptionA
LAO,2060,111270053209.95537,12388.011774019256,8982075.190089531,OptionA
LAO,2065,128031813559.95837,14275.84887404452,8968420.35031192,OptionA
LAO,2070,146584123343.40533,16444.572074701908,8913830.209598962,OptionA
LBN,2012,44016799515.7546,8406.98405608118,5235742.0,WB
LBN,2013,46880103080.597,8162.37929361396,5743436.0,WB
LBN,2014,48095213746.6003,7577.6413302369,6346990.0,WB
LBN,2015,49929337836.8159,7714.1099998804,6472469.0,WB
LBN,2016,51147308774.1294,8089.012088155,6323060.0,WB
LBN,2017,53027680685.9038,8608.21084982387,6160128.0,WB
LBN,2018,54901519155.5556,9174.53666204759,5984119.0,WB
LBN,2019,51605959131.2741,8905.88005497437,5794594.0,WB
LBN,2020,31712128253.7961,5561.19166950397,5702398.0,WB
LBN,2021,23131941556.7843,4045.37391066234,5718122.0,WB
LBN,2022,20992421948.8081,3654.35845534878,5744489.0,WB
LBN,2023,20078620356.9931,3477.72489842684,5773493.0,WB
LBN,2024,,,5805962.0,WB
LBN,2025,73537715840.99641,10646.677692552985,6907104.541394517,OptionA
LBN,2030,86924712806.655,12275.4784458905,7081166.994004626,OptionA
LBN,2035,101000899943.7126,14013.038402366989,7207637.419066247,OptionA
LBN,2040,115718885387.2361,15873.746883897858,7289954.050144265,OptionA
LBN,2045,130506753750.23714,17801.252182596127,7331324.3591835955,OptionA
LBN,2050,144943601011.95453,19757.457754175157,7336146.320815235,OptionA
LBN,2055,159288877551.59793,21789.507753310736,7310347.684536165,OptionA
LBN,2060,173085533010.74548,23865.66242411952,7252492.301903124,OptionA
LBN,2065,186130344646.54865,26004.882396447167,7157515.339195616,OptionA
LBN,2070,198796824614.8356,28274.686456338277,7030911.728121807,OptionA
LBR,2012,2791614000.0,638.368751462083,4373043.0,WB
LBR,2013,3177198100.0,710.744570927863,4470239.0,WB
LBR,2014,3225652000.0,706.714490064507,4564293.0,WB
LBR,2015,3227075700.0,692.590082351257,4659431.0,WB
LBR,2016,3398419600.0,714.613063145659,4755608.0,WB
LBR,2017,3390703400.0,699.269095727404,4848925.0,WB
LBR,2018,3422754800.0,692.203127129794,4944726.0,WB
LBR,2019,3319596500.0,658.164180770507,5043721.0,WB
LBR,2020,3176126300.0,616.787867006715,5149463.0,WB
LBR,2021,3513049500.0,667.96610514319,5259323.0,WB
LBR,2022,4001047000.0,744.617175237387,5373294.0,WB
LBR,2023,4390000000.0,799.194470229642,5493031.0,WB
LBR,2024,4779300900.0,851.497723870206,5612817.0,WB
LBR,2025,8032942809.084787,1255.391734053493,6398753.943637563,OptionA
LBR,2030,12204687371.467024,1677.251532030808,7276599.328360516,OptionA
LBR,2035,17932420991.083443,2200.170588886465,8150468.459883956,OptionA
LBR,2040,25895870918.33781,2873.792710703788,9011043.42769244,OptionA
LBR,2045,36936552519.145355,3750.0171592825113,9849702.26808573,OptionA
LBR,2050,51924212642.664856,4879.173870411421,10642009.08222328,OptionA
LBR,2055,71851296507.537,6319.922489497852,11369015.462916844,OptionA
LBR,2060,97924157109.28668,8135.035434140856,12037336.272479124,OptionA
LBR,2065,131095064094.24628,10379.461841387818,12630237.106466187,OptionA
LBR,2070,172158842298.35126,13107.19663958285,13134680.666836351,OptionA
LBY,2012,92540938129.1315,14975.8902795144,6179328.0,WB
LBY,2013,75351107029.0605,11951.7134126011,6304628.0,WB
LBY,2014,57372355592.022,8926.42074591474,6427252.0,WB
LBY,2015,48717501321.3052,7458.48917756374,6531819.0,WB
LBY,2016,49912073701.298,7525.80299308216,6632126.0,WB
LBY,2017,67157452181.7738,9965.83236729757,6738770.0,WB
LBY,2018,76686029772.1483,11196.5854810844,6849055.0,WB
LBY,2019,69254496471.6938,9963.19489084483,6951033.0,WB
LBY,2020,46854285440.642,6650.33810585348,7045399.0,WB
LBY,2021,35217995647.2862,4935.82787349801,7135175.0,WB
LBY,2022,43246297921.8499,5986.63694851258,7223805.0,WB
LBY,2023,44027664915.187,6026.51518708812,7305659.0,WB
LBY,2024,48487151215.345,6569.16408678648,7381023.0,WB
LBY,2025,74296726648.17805,9980.54891891623,7444152.34590582,OptionA
LBY,2030,88379330545.80902,11302.919806461008,7819159.302120269,OptionA
LBY,2035,102776614694.02301,12566.93494867922,8178335.856256246,OptionA
LBY,2040,117184880463.49681,13736.401550817596,8530973.707340546,OptionA
LBY,2045,130486274545.30014,14726.291349227016,8860769.588953527,OptionA
LBY,2050,143014411019.77438,15654.717702230751,9135547.10727203,OptionA
LBY,2055,156355566144.07022,16758.29549283195,9330039.93222034,OptionA
LBY,2060,171232633538.35962,18121.24725670909,9449274.164887495,OptionA
LBY,2065,187721348521.6758,19720.585910727204,9519055.334941288,OptionA
LBY,2070,204993166703.79535,21467.427614234344,9549032.626893366,OptionA
LCA,2012,1598207407.40741,9260.30006551714,172587.0,WB
LCA,2013,1660392592.59259,9577.21733754358,173369.0,WB
LCA,2014,1749185185.18518,10044.8218377677,174138.0,WB
LCA,2015,1807640740.74074,10334.9860823918,174905.0,WB
LCA,2016,1868544444.44444,10638.1269396653,175646.0,WB
LCA,2017,1998503703.7037,11333.1123822102,176342.0,WB
LCA,2018,2060955555.55556,11642.6984727769,177017.0,WB
LCA,2019,2095344444.44444,11794.0597229805,177661.0,WB
LCA,2020,1499274074.07407,8411.07474936367,178250.0,WB
LCA,2021,1867185185.18518,10459.1321248092,178522.0,WB
LCA,2022,2342714814.81481,13103.8243147472,178781.0,WB
LCA,2023,2430166666.66667,13554.7684784933,179285.0,WB
LCA,2024,2549062962.96296,14181.6303351598,179744.0,WB
LCA,2025,2360204990.6863065,12529.455996029852,188372.50327820884,OptionA
LCA,2030,2740388085.7343254,14154.574679816567,193604.41042724703,OptionA
LCA,2035,3167798894.4529066,16014.562939937974,197807.3898322183,OptionA
LCA,2040,3660147809.468509,18206.474446943685,201035.5063598234,OptionA
LCA,2045,4217434830.781133,20763.7545236276,203115.23265130149,OptionA
LCA,2050,4830214415.65667,23677.909892092757,203996.6550117551,OptionA
LCA,2055,5502028642.620404,26984.290729673783,203897.4712264716,OptionA
LCA,2060,6237600283.039399,30742.41640836694,202898.8287772251,OptionA
LCA,2065,7038110029.755415,35018.11999591352,200984.80531155685,OptionA
LCA,2070,7896473725.717867,39830.34059253314,198252.7291568828,OptionA
LKA,2012,70447217163.7784,3327.77613691283,21169458.0,WB
LKA,2013,76976203829.4765,3739.43181100202,20585000.0,WB
LKA,2014,82531125190.5224,3972.04375736464,20778000.0,WB
LKA,2015,85090301052.0465,4057.7158346231,20970000.0,WB
LKA,2016,88000211171.5956,4149.19190775593,21209000.0,WB
LKA,2017,94369350285.5814,4398.88828068715,21453000.0,WB
LKA,2018,94450015982.8405,4358.56095906047,21670000.0,WB
LKA,2019,88998706296.5783,4081.94772722003,21803000.0,WB
LKA,2020,84335574581.5072,3847.60137695639,21919000.0,WB
LKA,2021,88556698937.7033,3996.96240014909,22156000.0,WB
LKA,2022,74143020262.8076,3342.63650253855,22181000.0,WB
LKA,2023,83716142582.1945,3798.89016573011,22037000.0,WB
LKA,2024,98963185509.6499,4515.56787322732,21916000.0,WB
LKA,2025,150528488409.479,6786.101497793561,22181879.89944182,OptionA
LKA,2030,188566405426.55954,8339.552965254812,22611092.730292164,OptionA
LKA,2035,228382273370.19,9943.964503058764,22966923.634928465,OptionA
LKA,2040,270678958451.98132,11652.921409980258,23228420.49034637,OptionA
LKA,2045,314467715300.5499,13468.766680988196,23347922.10369462,OptionA
LKA,2050,360656705899.961,15454.292813537972,23336991.879953604,OptionA
LKA,2055,410394563294.8489,17672.938814388974,23221636.627899904,OptionA
LKA,2060,464199963097.23944,20156.311419452228,23030005.51228111,OptionA
LKA,2065,520808513587.0648,22852.852149032307,22789650.50798345,OptionA
LKA,2070,576787746194.9746,25634.51540436808,22500434.944703143,OptionA
LSO,2012,2477702216.26888,1217.93071228944,2034354.0,WB
LSO,2013,2367112931.642,1151.03735837227,2056504.0,WB
LSO,2014,2441063054.05792,1173.5377928819,2080089.0,WB
LSO,2015,2359686724.53829,1121.19851342518,2104611.0,WB
LSO,2016,2114426452.2019,992.491840678465,2130422.0,WB
LSO,2017,2306741672.29006,1069.36673247542,2157110.0,WB
LSO,2018,2556247291.99785,1170.65569702819,2183603.0,WB
LSO,2019,2390702295.82777,1082.05706777516,2209405.0,WB
LSO,2020,2053699863.99625,918.582574704447,2235727.0,WB
LSO,2021,2412130056.55851,1066.58645143823,2261542.0,WB
LSO,2022,2354980960.02697,1030.12582947757,2286110.0,WB
LSO,2023,2117962445.37471,916.282976983803,2311472.0,WB
LSO,2024,2271759454.51107,971.90771824829,2337423.0,WB
LSO,2025,3658966629.13208,1611.3890587265953,2270690.9975071996,OptionA
LSO,2030,4638761192.222203,1987.6876807603303,2333747.518346436,OptionA
LSO,2035,5860985263.058157,2461.486561768159,2381075.466383224,OptionA
LSO,2040,7475601348.876366,3091.350699315344,2418231.4062691177,OptionA
LSO,2045,9554330648.789892,3902.999344915115,2447945.747476851,OptionA
LSO,2050,12150519509.246477,4921.795313689623,2468716.9487627153,OptionA
LSO,2055,15331739969.079927,6184.934211275342,2478884.891148826,OptionA
LSO,2060,19166749541.489544,7727.554553868474,2480312.4206861174,OptionA
LSO,2065,23735567746.146935,9597.08800444204,2473205.1779832444,OptionA
LSO,2070,29102210198.78939,11827.778286303925,2460496.764002462,OptionA
LTU,2012,42709372066.8627,14288.1853493139,2989139.0,WB
LTU,2013,46303660422.0434,15636.5252586048,2961250.0,WB
LTU,2014,48306546656.9281,16446.1647181663,2937253.0,WB
LTU,2015,41540954817.2039,14269.8039878287,2911109.0,WB
LTU,2016,42970749245.0336,14934.2702840428,2877325.0,WB
LTU,2017,47756764508.446,16800.1510246099,2842639.0,WB
LTU,2018,54261795148.5372,19247.2315367967,2819200.0,WB
LTU,2019,55122066225.796,19608.7943945553,2811089.0,WB
LTU,2020,57412038533.2718,20428.6478157394,2810369.0,WB
LTU,2021,67037321008.9679,23870.4594851722,2808380.0,WB
LTU,2022,71033884499.7824,25085.784063499,2831639.0,WB
LTU,2023,79789877416.1681,27786.0057829276,2871585.0,WB
LTU,2024,84869215513.3648,29384.0189598663,2888278.0,WB
LTU,2025,53540142029.82578,19159.080841705974,2794504.729750826,OptionA
LTU,2030,57794405462.96885,21181.982325568966,2728470.101365569,OptionA
LTU,2035,62254280356.1557,23465.80764973756,2652978.3796660393,OptionA
LTU,2040,66673574040.12337,25889.486300915654,2575314.676589982,OptionA
LTU,2045,70534876097.32748,28210.253752991688,2500327.601266163,OptionA
LTU,2050,73215941319.74069,30177.279248112252,2426194.247591778,OptionA
LTU,2055,75025863250.9157,31934.04802881694,2349400.338573211,OptionA
LTU,2060,76954823395.80028,33915.737912677505,2269000.4149087085,OptionA
